1 2 U.hat delta delta.s R.s delta.var delta.s.var R.s.var
4.19306931206957 5.01100737787783 25.026778493909 28.7269696705558 13.1309651115459 0.542904620218099 14.3005200133942 7.18741409704029 0.0100953146535948
6.42049938046063 5.01100737787783 24.8107316836984 27.8033277036845 10.1774813575037 0.633947365366808 13.2905709727279 6.02021304756783 0.00784237385961721
8.64792944885169 5.01100737787783 24.5946848734878 24.1727373506567 9.78288651265878 0.595292565722061 9.20355603417165 5.4529691791473 0.00924401511277128
10.8753595172428 5.01100737787783 24.3786380632773 21.3673585673174 10.5015348415413 0.50852442483911 16.7917397528295 5.5961694024875 0.019424676301803
4.19306931206957 7.00834023719654 25.5463734486909 25.0684678000584 8.60819150781393 0.656612778392707 13.196559288108 5.59346813306173 0.0109731179951211
6.42049938046063 7.00834023719654 25.3303266384804 26.7584422241916 12.2961593106083 0.540475517685716 12.6725791175898 5.95971843093537 0.00998405769281711
8.64792944885169 7.00834023719654 25.1142798282698 24.5003696823154 12.2405857308751 0.500391794507884 7.70200601606209 5.58448022609404 0.00782263025398644
10.8753595172428 7.00834023719654 24.8982330180593 29.3577390638919 11.1308806365745 0.620853615043375 12.8618302790221 5.97361437954395 0.00855722138855367
4.19306931206957 9.00567309651524 26.0659684034729 27.0413465886401 7.75646769384149 0.713162668566959 11.3547476700338 5.40860125974164 0.0106909436015893
6.42049938046063 9.00567309651524 25.8499215932624 25.9763717871219 13.0166672993148 0.498903564901703 9.75114090577015 5.59925184511235 0.00957721425325682
8.64792944885169 9.00567309651524 25.6338747830518 29.1117409861115 10.2454005896227 0.648066373134107 10.8947147806861 7.38152302669934 0.0116857530837309
10.8753595172428 9.00567309651524 25.4178279728413 25.0102354130575 11.6999215303726 0.532194666018047 11.8034814895401 9.07627694343894 0.0100439706156604
4.19306931206957 11.0030059558339 26.5855633582549 25.5813026172652 13.2444367859649 0.482261048855813 14.8826936794357 NA NA
6.42049938046063 11.0030059558339 26.3695165480443 30.505870044892 8.79160528457783 0.711806112343617 21.5885462830197 5.80543997890065 0.0172820126422979
8.64792944885169 11.0030059558339 26.1534697378338 27.8366568490186 9.34087055423888 0.66443992879956 11.7592131553066 5.98851708337279 0.0103011774109307
10.8753595172428 11.0030059558339 25.9374229276232 26.5827270551113 14.4271745506523 0.457272592057922 13.9995269296412 5.26763109064696 0.0110153727188833
4.19306931206957 5.01100737787783 22.9590924454985 23.8644272232761 8.02841760100502 0.663582221107133 10.4577019737812 4.48463047442018 0.00810565442332124
6.42049938046063 5.01100737787783 24.0626317861512 22.078513928019 10.180932266519 0.538876017665359 9.92089927409997 3.3480600299029 0.00692539317412948
8.64792944885169 5.01100737787783 25.1661711268039 24.8694905996216 10.3488850486221 0.583872254754605 12.7337227669601 3.69716343783163 0.00754929250074239
