1 2 U.hat delta delta.s R.s delta.var delta.s.var R.s.var
4.19306931206957 5.01100737787783 26.5466871660626 28.3689688199296 12.0145618498572 0.576489299765566 15.3301352698485 10.2115937473987 0.0164513564670525
6.42049938046063 5.01100737787783 26.6032135094788 23.5508597434076 12.7448519085978 0.458837085038249 10.3615197473762 6.35273633258158 0.0107937167885218
8.64792944885169 5.01100737787783 26.659739852895 27.6177367722303 13.8189183564232 0.499636104493612 10.8588283295627 5.95850216170932 0.0103026063703517
10.8753595172428 5.01100737787783 26.7162661963111 31.6360049656545 12.7699256703315 0.5963483478968 12.0354839468869 5.98696698284953 0.00792877769721958
4.19306931206957 7.00834023719654 26.2253361912375 23.2144022257914 12.0753582642315 0.479833331619641 10.1378130966867 6.03559490774394 0.0113327907962165
6.42049938046063 7.00834023719654 26.2818625346537 24.9184104712383 13.1225387296514 0.473379783000289 9.91676691859061 6.8834780891586 0.0104794175060646
8.64792944885169 7.00834023719654 26.3383888780698 27.4789212494732 14.8067666844967 0.46115909900282 7.74925985698231 6.96188684156265 0.0095126354348407
10.8753595172428 7.00834023719654 26.394915221486 25.5796225747115 11.6754625103582 0.543563925689007 11.4913855047894 5.7539982713816 0.00901444700885069
4.19306931206957 9.00567309651524 25.9039852164124 24.6760917860544 8.34922133629694 0.661647338294653 11.8600865734965 5.94369080859379 0.0100753045627877
6.42049938046063 9.00567309651524 25.9605115598285 29.2337453167326 12.8553098428991 0.560257855994214 12.1841806980944 6.14936496889387 0.0102959139368266
8.64792944885169 9.00567309651524 26.0170379032447 28.4582448954204 12.2619389368829 0.569125257655782 8.30439006874188 4.66283691210041 0.00685937236794226
10.8753595172428 9.00567309651524 26.0735642466609 27.624285975055 12.020481849896 0.564858188162743 10.8195640998136 4.93925642425036 0.00862602697738188
4.19306931206957 11.0030059558339 25.5826342415872 26.3715146056693 10.2037409700249 0.613077173510871 11.8265233417427 5.58216860279845 0.00941224747500153
6.42049938046063 11.0030059558339 25.6391605850034 26.3493013048843 10.6658659994675 0.595212568407256 11.3939928863857 4.24277454611791 0.00830299788566914
8.64792944885169 11.0030059558339 25.6956869284196 24.7423266824502 10.5841802433552 0.57222372902939 8.80689785740604 4.02692521932703 0.00730315003193271
10.8753595172428 11.0030059558339 25.7522132718358 23.4220143470157 8.45087840188182 0.639190793896915 12.5175403869332 4.51524372205779 0.0115927504085626
4.19306931206957 5.01100737787783 22.6698502227337 19.0887192333338 9.83612344884403 0.484715379349933 10.3217701761303 4.84275618559464 0.0124255887732339
6.42049938046063 5.01100737787783 23.3393983634261 27.244760448887 10.7479715553062 0.605503172785456 10.2137922176629 5.27642362453403 0.0119296191606854
8.64792944885169 5.01100737787783 24.0089465041185 22.8850403311581 10.7005962153605 0.532419604225402 11.1892195477219 3.64836422022071 0.00849488434105911
10.8753595172428 5.01100737787783 24.6784946448109 26.7172969333175 10.6839210736713 0.600112200708894 7.66218742516138 4.23530957037783 0.00954047335693077
4.19306931206957 7.00834023719654 23.2194517199414 26.6463711903042 8.43133854239502 0.683583986645696 8.09060816752545 5.10526024454277 0.0117445998238427
6.42049938046063 7.00834023719654 23.8889998606338 22.6581248994328 9.49382989230401 0.580996665238539 8.96924735204191 4.12235245256811 0.0087878185379571
8.64792944885169 7.00834023719654 24.5585480013263 21.7346233664713 10.4367388836133 0.519810455988235 9.76959942379685 3.62079748933192 0.00653016294590266
10.8753595172428 7.00834023719654 25.2280961420187 24.7565007799337 11.2443887641289 0.545800561069478 8.48991092131041 4.16491749368612 0.00741866002182452
4.19306931206957 9.00567309651524 23.7690532171492 25.3632784202573 9.51374904044593 0.624900658234804 7.9373754860941 3.12152763617725 0.00722827776203259
6.42049938046063 9.00567309651524 24.4386013578416 23.6276323729765 9.03161099497648 0.617752178787657 11.6822302807808 4.90996179272237 0.0116677787551726
8.64792944885169 9.00567309651524 25.108149498534 26.9321698427543 12.3042760653052 0.543138330957188 11.0689085646389 3.60853632736019 0.00680356892401846
10.8753595172428 9.00567309651524 25.7776976392264 26.7865249162049 11.7956478930838 0.55964247210179 11.6676607117439 3.58207277029001 0.00651117300992592
4.19306931206957 11.0030059558339 24.3186547143569 23.5452045573217 8.04590489328218 0.658278403413564 7.19622451834985 3.46435482878707 0.00714968272137552
6.42049938046063 11.0030059558339 24.9882028550493 24.5364517383242 12.3058510181905 0.498466561121807 10.6658711196829 3.13741309371634 0.00714171969922951
8.64792944885169 11.0030059558339 25.6577509957418 24.3215721160892 10.9893190184551 0.548165761407115 11.2886479687261 3.31505107102724 0.00785632644206816
10.8753595172428 11.0030059558339 26.3272991364342 23.8589213100727 7.08029210061369 0.703243411192083 18.22102368967 4.36224058515294 0.0107464690203926
4.19306931206957 5.01100737787783 23.0458201572228 25.9910440071881 12.6389129374234 0.513720459481042 12.5608881741864 6.27005133091756 0.0116986210375436
6.42049938046063 5.01100737787783 23.9363624576741 23.7852292311445 9.80149926123372 0.587916552496388 8.81653429993634 4.20382437808416 0.00962023831601645
8.64792944885169 5.01100737787783 24.8269047581255 24.1875734458174 10.0934597453792 0.582700605830114 8.93068438855568 5.01731779924711 0.00883281955746259
10.8753595172428 5.01100737787783 25.7174470585768 20.8967629072577 10.3804029604467 0.503253063332531 9.0461728742039 3.39740760632858 0.00887657698785348
4.19306931206957 7.00834023719654 23.3227215840879 22.3857893557679 9.16190723155683 0.590726639746739 8.54566772350961 4.07329643935132 0.00899236724726242
6.42049938046063 7.00834023719654 24.2132638845392 22.5355074568307 12.5202962457041 0.4444191563164 8.16450251861128 4.97734360006683 0.00868515657147782
8.64792944885169 7.00834023719654 25.1038061849905 24.6701356862701 9.60037084988934 0.610850504756959 6.3685193422396 2.93110984289919 0.00572271613777664
10.8753595172428 7.00834023719654 25.9943484854418 28.7774640063571 10.8221935368706 0.6239351203956 13.5680595669543 3.83326730698674 0.00758459641578833
4.19306931206957 9.00567309651524 23.5996230109529 25.1107388963131 10.2195193824056 0.593021956677426 6.37841736413495 4.72733676494602 0.00834772283793639
6.42049938046063 9.00567309651524 24.4901653114042 23.8596596458173 8.82903528886567 0.629959713594932 8.59939049472769 4.15383787286487 0.00688722466377213
8.64792944885169 9.00567309651524 25.3807076118555 25.6660435980944 10.0739617782009 0.607498454535903 8.54737673175626 3.25983648308192 0.00728318918047431
10.8753595172428 9.00567309651524 26.2712499123068 28.4352741930486 11.0253151837052 0.612266260952725 10.2838710467973 3.90543332301369 0.00909515446253745
4.19306931206957 11.0030059558339 23.8765244378179 25.5955247095901 9.66566028184611 0.622369129310148 8.66822614732048 3.66739248794038 0.00791606381835724
6.42049938046063 11.0030059558339 24.7670667382692 22.6041844211707 10.4220962927509 0.538930664404345 8.73931575752938 3.34373266751422 0.00580407063456108
8.64792944885169 11.0030059558339 25.6576090387205 22.8763199567044 10.351910982336 0.547483554963037 10.3705792099839 3.42545253387979 0.0116665710639445
10.8753595172428 11.0030059558339 26.5481513391718 23.1293251132739 9.59471736055385 0.585170889614611 17.0279996565761 5.3336906711907 0.0112544897087866
4.19306931206957 5.01100737787783 23.590142821192 22.4915166816274 11.6847003430103 0.480484108368062 19.6481871809557 4.02938437491106 0.0182837211925032
6.42049938046063 5.01100737787783 24.2958137914131 23.7830259038185 9.26929248613964 0.610255964752937 12.4007724826646 3.87386164448787 0.00815517995229316
8.64792944885169 5.01100737787783 25.0014847616343 24.3693346186339 9.60730986137217 0.605762323357569 12.9879477122789 5.83016803270193 0.0119528261362498
10.8753595172428 5.01100737787783 25.7071557318555 27.091818514292 12.1824247600247 0.550328275172892 11.5761877220995 6.01894293630633 0.00823734863583152
4.19306931206957 7.00834023719654 24.0864448046453 23.9666638205248 11.9482580725095 0.50146344263914 10.4230169377366 4.38693014346722 0.010795010258595
6.42049938046063 7.00834023719654 24.7921157748665 27.8211459492517 10.335341875316 0.628507686413471 6.99239932165601 6.27694161915324 0.00955879377802281
8.64792944885169 7.00834023719654 25.4977867450877 26.7545967830856 10.8034015804335 0.596203909630085 7.88262650596261 3.28161859346288 0.00558805674868309
10.8753595172428 7.00834023719654 26.2034577153089 26.7089296507002 11.1369122598407 0.58302663545528 7.64598190504467 4.66851469245535 0.00710807740637358
4.19306931206957 9.00567309651524 24.5827467880987 27.4459759804153 10.1532714518023 0.630063384918523 7.63898634539422 5.25753998570289 0.00779941210530193
6.42049938046063 9.00567309651524 25.2884177583199 24.8161783319856 10.5493272902232 0.574901213672125 10.5493176221353 3.4554697288938 0.00806488313150435
8.64792944885169 9.00567309651524 25.9940887285411 25.7639011843449 9.91064992135112 0.615328057251935 9.53925310571296 4.80789141387054 0.00814949704690956
10.8753595172428 9.00567309651524 26.6997596987623 27.3707387253298 10.8665830351408 0.602985394578169 14.9030165450732 3.80408428646099 0.00739327042035484
4.19306931206957 11.0030059558339 25.0790487715521 23.1103428276548 10.246742248891 0.556616605590581 8.33118135582113 4.68098141042883 0.0072417877389734
6.42049938046063 11.0030059558339 25.7847197417733 25.369596214847 13.1684008050369 0.480937706161425 6.76852500894478 3.66576036853529 0.00626554439526846
8.64792944885169 11.0030059558339 26.4903907119944 28.8524068080421 11.3035101617478 0.608229904806517 13.2816408892719 5.90805873088166 0.00732106701131281
10.8753595172428 11.0030059558339 27.1960616822156 24.6146664282483 10.8851452025113 0.557778073725215 8.92178990712678 4.27919032192911 0.00880153960796457
4.19306931206957 5.01100737787783 24.3148335802217 24.7680871981468 6.77710426677396 0.726377567530486 8.06101645613657 4.73775453537846 0.00751005303072886
6.42049938046063 5.01100737787783 24.4167479747032 22.07373919608 9.54415959380217 0.567623794545099 9.66202997590843 7.10794524983481 0.0115056522335017
8.64792944885169 5.01100737787783 24.5186623691847 23.7791393096413 11.1380948867266 0.53160226946437 11.4190789920068 7.01907984460924 0.00909968275122516
10.8753595172428 5.01100737787783 24.6205767636662 24.4851617745352 10.2538810775752 0.581220611405586 14.1466951279568 6.35359466259979 0.0149378410130158
4.19306931206957 7.00834023719654 25.1109982909696 23.7869148380761 8.63517374873877 0.636977985269603 11.832711485846 4.54595613984188 0.010494849848167
6.42049938046063 7.00834023719654 25.212912685451 25.0721932674288 12.062824661521 0.518876369017476 10.9811467181078 5.0036311205027 0.0114034879508871
