1 2 U.hat delta delta.s R.s delta.var delta.s.var R.s.var
4.19306931206957 5.01100737787783 25.2568127153378 26.7490793095854 8.99413725574444 0.663758997023817 16.8911679352356 4.10297526620381 0.0104815739176827
6.42049938046063 5.01100737787783 25.556400085773 27.2021496329327 10.0998544084407 0.628711166406746 12.3926563195264 4.72878666806892 0.00774845531531758
8.64792944885169 5.01100737787783 25.8559874562083 28.3217034031718 12.7808394026966 0.548726317031295 12.7733314907333 5.44789738003744 0.0091595334034228
10.8753595172428 5.01100737787783 26.1555748266435 24.6789640863962 9.21765262858093 0.626497587325313 9.43516273159968 4.3128201737668 0.01041233396078
4.19306931206957 7.00834023719654 25.1931184414148 26.6306652634423 11.9989465336631 0.549431213416403 12.3801095743418 5.26749903087203 0.0079229636988684
6.42049938046063 7.00834023719654 25.4927058118501 25.8408357255811 7.76149849773857 0.6996421253491 9.76815672414092 4.24922895583857 0.00687122703261706
8.64792944885169 7.00834023719654 25.7922931822853 23.0692800680607 8.98098178845559 0.610695185894001 10.0025035833916 5.48884853580837 0.00759503051650999
10.8753595172428 7.00834023719654 26.0918805527205 27.9112411227793 12.5966846439363 0.5486877638825 9.47317110824433 4.62949437924645 0.00769250744555626
4.19306931206957 9.00567309651524 25.1294241674919 26.0203155412798 12.6609991015809 0.513418694654378 12.7954049962069 6.28910133822257 0.0122055013175711
6.42049938046063 9.00567309651524 25.4290115379271 22.5301025560243 9.22594413026774 0.590505897284484 11.6151825498665 5.69928847430419 0.00949683929259379
8.64792944885169 9.00567309651524 25.7285989083624 21.5644933755681 9.10105169617598 0.577961256141209 12.1906810612554 5.91456226037827 0.0086253420622318
10.8753595172428 9.00567309651524 26.0281862787976 27.4794091540586 13.5723829952053 0.506088980330178 9.8649271317884 4.44100605726456 0.00818075714248862
4.19306931206957 11.0030059558339 25.0657298935689 26.7961159052423 11.7033238602644 0.563245512832894 12.7326396927898 5.3740994438511 0.0117101441746672
6.42049938046063 11.0030059558339 25.3653172640042 25.1881702250378 12.3601542935446 0.509287328808893 12.8613967188283 4.15087523108507 0.0125344490641642
8.64792944885169 11.0030059558339 25.6649046344394 24.2422261261258 11.0976305975226 0.542218996729729 11.2027922322362 5.26521104330469 0.00943047788840888
10.8753595172428 11.0030059558339 25.9644920048746 27.1782654013461 9.49131646639096 0.650775488198711 9.09498185478082 5.29327451485941 0.00983762847500609
4.19306931206957 5.01100737787783 24.9639373689365 23.6194030542474 11.0856528285632 0.530654826326371 11.7035612325256 6.10821795832655 0.0115869931068389
6.42049938046063 5.01100737787783 24.7534892940741 30.9983203173822 10.1667044476685 0.672024021186478 15.2625567624493 6.47843572358794 0.012796180689035
8.64792944885169 5.01100737787783 24.5430412192117 20.7764556358698 9.94564717836247 0.521302027994049 13.1352039857248 6.43629497348363 0.0134707209444884
10.8753595172428 5.01100737787783 24.3325931443493 24.1917737558965 12.0726692644959 0.500959731753719 11.8997635847184 8.31332595099162 0.0163190691472619
4.19306931206957 7.00834023719654 25.5663063570374 21.7991070150293 9.48917085140545 0.564699102359414 11.2943636702968 6.83005455287957 0.0104751242759418
6.42049938046063 7.00834023719654 25.355858282175 22.7245408111827 10.4846662338211 0.538619225755199 11.0605553327115 4.78497592378594 0.00999034707922354
8.64792944885169 7.00834023719654 25.1454102073126 20.7049169337985 7.81339012358421 0.622631177484721 10.7466460425745 5.81248814088388 0.00988619163285556
10.8753595172428 7.00834023719654 24.9349621324502 24.2750960099588 9.64223430170797 0.602793154854989 15.8747844438983 6.31136319696255 0.0173172462631453
4.19306931206957 9.00567309651524 26.1686753451383 26.2533518589324 11.084097682451 0.577802570048604 8.78975295641336 5.16006284015108 0.0082008995432481
6.42049938046063 9.00567309651524 25.9582272702759 26.8553404367636 10.4837975675392 0.609619636279589 8.82032102999859 4.95171812495351 0.00714309299778448
8.64792944885169 9.00567309651524 25.7477791954135 24.6875588837639 10.6900965923999 0.566984461982167 10.5134986308388 4.15717820596028 0.00852393381729513
10.8753595172428 9.00567309651524 25.5373311205512 21.6177396000994 10.6961595212702 0.505213786495005 8.57422598940881 4.61341715602134 0.00915988238003911
4.19306931206957 11.0030059558339 26.7710443332392 32.7552848730616 12.8075542017472 0.608992739602752 28.3726646761966 9.43474631875138 0.0171308306584013
6.42049938046063 11.0030059558339 26.5605962583768 27.2296004926184 8.24801853369112 0.697093663348933 12.6745194281024 6.59886998543332 0.0124027223422746
8.64792944885169 11.0030059558339 26.3501481835144 26.8306810217645 8.80615390098204 0.671787909750086 11.7173215955348 5.72523401333508 0.00871939847042538
10.8753595172428 11.0030059558339 26.1397001086521 25.9768353254242 11.0015691935358 0.576485393400933 14.873534797806 5.22663375492152 0.0104132236713295
4.19306931206957 5.01100737787783 25.1243079000893 26.099268847032 8.16435840372202 0.687180570016218 10.2546471506384 7.33746774628848 0.0109441493953738
6.42049938046063 5.01100737787783 25.2856975122627 24.8659727483441 9.58711014113441 0.614448618674174 8.95760300891061 4.21342442105961 0.00781321925686058
8.64792944885169 5.01100737787783 25.4470871244361 26.1357850496897 10.9145534462157 0.582390449513384 9.84005666872039 6.27816951741469 0.00970691534395443
10.8753595172428 5.01100737787783 25.6084767366095 24.9769589904819 10.855678824165 0.565372276572907 11.8525679278925 5.7415961490168 0.00929344878363776
4.19306931206957 7.00834023719654 25.18328422269 26.705107434733 9.66509059433401 0.638080819635143 14.341322533308 6.80073523187346 0.0142104814122764
6.42049938046063 7.00834023719654 25.3446738348634 23.514061304596 8.55828598510349 0.636035397108083 10.7752509196276 5.63888350699679 0.00949972159319839
