1 2 U.hat delta delta.s R.s delta.var delta.s.var R.s.var
4.19306931206957 5.01100737787783 22.69978087945 22.5410273728639 13.2615272218667 0.411671571020243 10.2185158662469 6.00842197331351 0.0141955308843271
6.42049938046063 5.01100737787783 23.6598351246254 23.3682763654751 9.41252154489097 0.597209421966727 7.57012616800354 4.93088067432854 0.00918828737176009
8.64792944885169 5.01100737787783 24.6198893698007 25.828864600466 11.2048065892611 0.566190509626236 8.30543848009436 4.07352467396788 0.00689856317650926
10.8753595172428 5.01100737787783 25.579943614976 27.1342206160443 11.2517284979073 0.58533069156023 9.54707833665944 3.80307493768329 0.00741037737996976
4.19306931206957 7.00834023719654 23.0765201941369 22.9018735336762 12.1562001662609 0.469204991094474 8.75609819698706 3.52882420343195 0.00941338534564331
6.42049938046063 7.00834023719654 24.0365744393122 23.398823362772 9.39637213056769 0.598425442814465 11.6447497840823 3.78662038243716 0.00852132840853611
8.64792944885169 7.00834023719654 24.9966286844875 27.2782951125426 10.8702426242429 0.6015057913482 6.0307640790583 4.13582173052266 0.00733818727998192
10.8753595172428 7.00834023719654 25.9566829296629 25.5347955592482 14.0688110196502 0.449033731756089 7.66958800424528 4.42236862023749 0.00750698827940326
4.19306931206957 9.00567309651524 23.4532595088238 24.2279086344992 11.1752175622296 0.538746091096089 9.32491331567888 4.54174608895964 0.0085540357448681
6.42049938046063 9.00567309651524 24.4133137539991 25.0428344172601 12.8895313943063 0.485300618151175 8.80256138369489 3.41288689086006 0.0082413648479994
8.64792944885169 9.00567309651524 25.3733679991744 27.5285120116183 10.5719519895654 0.615963551349832 7.15937930796991 4.06214616161544 0.00624915604314886
10.8753595172428 9.00567309651524 26.3334222443497 27.6056208621464 12.659897433622 0.541401459621523 7.70469554638851 3.34356564934222 0.00669041529701432
4.19306931206957 11.0030059558339 23.8299988235106 23.7136676314353 9.73967066218309 0.589280291283496 8.4936888181739 4.04105843101292 0.0074138936400073
6.42049938046063 11.0030059558339 24.790053068686 30.5837972638284 12.934352052639 0.577084822363227 8.62099475006237 4.28647935315508 0.00653180869353132
8.64792944885169 11.0030059558339 25.7501073138613 27.2932213930766 11.0731562725623 0.594289141868348 8.35792578492547 4.76976555941625 0.0114309584694215
10.8753595172428 11.0030059558339 26.7101615590366 22.609845080808 12.2851954211773 0.456643980652245 8.62291819950599 3.96284117320703 0.0103053918813692
4.19306931206957 5.01100737787783 23.8697583563309 21.4644724016778 9.35596148594092 0.564118730204167 17.176369182819 6.68805044273162 0.0143932354918284
6.42049938046063 5.01100737787783 24.6895987721686 27.066670218224 9.33121156217185 0.655250849589576 15.0410323796153 5.36431294641088 0.0125376405976057
8.64792944885169 5.01100737787783 25.5094391880062 28.4412787262091 8.44737838301696 0.702988797925159 9.82801503414245 5.04127737385186 0.00846562821216159
10.8753595172428 5.01100737787783 26.3292796038439 27.7319964175195 11.2131997491472 0.595658401929429 10.2030798166482 4.12488534145313 0.00860555021166984
4.19306931206957 7.00834023719654 24.1926104560327 21.2782481676412 9.6697241316285 0.545558259521868 12.2849073452314 4.11182200734395 0.00803760365538631
6.42049938046063 7.00834023719654 25.0124508718704 31.0130042287281 9.17587564824277 0.70412812700864 12.1683305323267 4.31657178519247 0.00733399959314547
8.64792944885169 7.00834023719654 25.8322912877081 23.9527503907029 12.1697042556695 0.49192873230988 10.4656004460642 4.99552754783719 0.00849926414688468
10.8753595172428 7.00834023719654 26.6521317035457 21.8794706759893 10.3393311304533 0.527441441177105 8.77366824814692 3.40998979559581 0.00872477954399286
4.19306931206957 9.00567309651524 24.5154625557345 25.3188545085189 10.3663712695741 0.590567129879982 14.9201468411849 5.33309447607349 0.00908019877740113
6.42049938046063 9.00567309651524 25.3353029715722 25.5046870142618 10.3174693280837 0.595467714529713 8.53131321596964 4.57074500118736 0.00874905957345359
8.64792944885169 9.00567309651524 26.1551433874099 28.7958236837745 13.3499208698386 0.536393852926637 7.80320692752677 4.59962718923554 0.00641944155727428
10.8753595172428 9.00567309651524 26.9749838032475 27.6339693853376 10.2161774456695 0.630303656227898 8.3804622382114 4.75769435402833 0.00755913945709087
4.19306931206957 11.0030059558339 24.8383146554364 29.7183263093887 9.35299026516686 0.685278700832758 12.8355841237584 5.19927827368737 0.00978104341400137
6.42049938046063 11.0030059558339 25.658155071274 24.3205287687205 9.16380631395628 0.623206945823391 9.39013320485309 3.84624287552085 0.0085202804168267
8.64792944885169 11.0030059558339 26.4779954871117 22.7905644883767 12.5892738482651 0.447610266315006 10.3531526421174 4.07603206276544 0.00773256196866678
10.8753595172428 11.0030059558339 27.2978359029494 26.0653617068611 9.29343984482927 0.643456325319936 11.9263242598289 4.89715199316479 0.00865079008858709
4.19306931206957 5.01100737787783 26.1896174343566 28.5382435477053 14.5214121734442 0.491159568066274 9.97921960642099 7.12114837993678 0.00893345254759995
6.42049938046063 5.01100737787783 25.9364573578007 21.3524233666123 12.3930876918351 0.419593388579323 9.58879026894757 4.28761122475055 0.00830442735082523
8.64792944885169 5.01100737787783 25.6832972812447 27.3565142576875 8.53597153696095 0.687972983087118 10.6537007046821 6.21270462253069 0.00864634474827288
10.8753595172428 5.01100737787783 25.4301372046888 19.3515407572347 9.77578622817007 0.4948316337801 13.0995310113293 6.71666711625994 0.00888923635268223
4.19306931206957 7.00834023719654 25.9547830701974 21.0859348108718 12.1531188716622 0.423638601718709 10.7187977751392 3.7414925186159 0.00979135052286744
6.42049938046063 7.00834023719654 25.7016229936414 27.3567629874753 8.47589493915846 0.690171861961923 7.82870656628676 5.03454281507731 0.00917451243042338
8.64792944885169 7.00834023719654 25.4484629170855 20.1024307863625 9.93559648440521 0.505751488961946 12.0770392393172 4.41140935003695 0.00938971392182578
10.8753595172428 7.00834023719654 25.1953028405296 27.7688276268055 11.2875978476471 0.593515505971484 10.8859029606174 6.55883567390587 0.0114734956475615
4.19306931206957 9.00567309651524 25.7199487060382 27.4350443474662 9.25983757322207 0.662481406775008 11.3825345339781 3.60095850622171 0.00996677591196031
6.42049938046063 9.00567309651524 25.4667886294822 21.9305610928312 10.7268830096206 0.510870562580952 11.04446589635 5.23132289727232 0.0101321367408041
8.64792944885169 9.00567309651524 25.2136285529263 27.981154179452 11.4597747106538 0.590446675746162 11.4629774977834 3.8345348283383 0.0107852051646789
10.8753595172428 9.00567309651524 24.9604684763703 21.089663017558 12.0828183552218 0.427073901315426 11.5676880265326 3.43598661539928 0.00821839460208019
